Date,SST,SOI,month,SST_Climatology,SST_Anomaly,SOI_lag_1,SOI_lag_2,SOI_lag_3,month_sin,month_cos,SST_Anomaly_lag_1,SST_Anomaly_lag_2,SST_Anomaly_lag_3,ENSO_Label,ONI,ENSO_Phase,SST_Anomaly_rolling_3m,SOI_rolling_3m,SST_Anomaly_rolling_6m,SST_SOI_interaction,SST_trend,SOI_trend,is_djf,is_jja,OHC_Anomaly
2/1/2000,25.11273,1.7,2,26.640648,-1.5279179,0.7,1.4,1,0.866025404,0.5,-1.7595577,-1.627039,-1.5829239,0,-1.7,La Niña,-1.638171514,1.266666667,-1.445302963,-2.597460365,0.23163986,1,1,0,
3/1/2000,26.030016,1.3,3,27.137852,-1.1078358,1.7,0.7,1.4,1,6.12E-17,-1.5279179,-1.7595577,-1.627039,0,-1.5,La Niña,-1.465103785,1.233333333,-1.459141095,-1.440186501,0.4200821,-0.4,0,0,
4/1/2000,26.865723,1.2,4,27.688173,-0.82245064,1.3,1.7,0.7,0.866025404,-0.5,-1.1078358,-1.5279179,-1.7595577,0,-1.4,La Niña,-1.152734756,1.4,-1.404620806,-0.986940765,0.28538513,-0.1,0,0,-9.9835
5/1/2000,26.861824,0.4,5,27.753109,-0.89128494,1.2,1.3,1.7,0.5,-0.866025404,-0.82245064,-1.1078358,-1.5279179,0,-1.1,La Niña,-0.940523783,0.966666667,-1.289347649,-0.356513977,-0.068834305,-0.8,0,0,
6/1/2000,26.966627,-0.2,6,27.59718,-0.6305523,0.4,1.2,1.3,1.22E-16,-1,-0.89128494,-0.82245064,-1.1078358,0,-0.8,La Niña,-0.781429291,0.466666667,-1.123266538,0.126110458,0.26073265,-0.6,0,1,
7/1/2000,26.517008,-0.2,7,27.18561,-0.668602,-0.2,0.4,1.2,-0.5,-0.866025404,-0.6305523,-0.89128494,-0.82245064,0,-0.7,La Niña,-0.730146408,0,-0.941440582,0.133720398,-0.038049698,0,0,1,-2.6601443
8/1/2000,26.351845,0.7,8,26.803362,-0.4515171,-0.2,-0.2,0.4,-0.866025404,-0.5,-0.668602,-0.6305523,-0.89128494,0,-0.6,La Niña,-0.583557129,0.1,-0.762040456,-0.316061974,0.21708488,0.9,0,1,
9/1/2000,26.17556,0.9,9,26.689117,-0.51355743,0.7,-0.2,-0.2,-1,-1.84E-16,-0.4515171,-0.668602,-0.6305523,0,-0.6,La Niña,-0.544558843,0.466666667,-0.662994067,-0.462201691,-0.06204033,0.2,0,0,
10/1/2000,25.985918,1.1,10,26.646967,-0.6610489,0.9,0.7,-0.2,-0.866025404,0.5,-0.51355743,-0.4515171,-0.668602,0,-0.5,La Niña,-0.542041143,0.9,-0.636093775,-0.727153778,-0.14749146,0.2,0,0,-6.6274147
11/1/2000,25.831192,1.8,11,26.667572,-0.83638,1.1,0.9,0.7,-0.5,0.866025404,-0.6610489,-0.51355743,-0.4515171,0,-0.5,La Niña,-0.670328776,1.266666667,-0.626942952,-1.505484009,-0.17533112,0.7,0,0,
12/1/2000,25.497932,0.8,12,26.522655,-1.024723,1.8,1.1,0.9,-2.45E-16,1,-0.83638,-0.6610489,-0.51355743,0,-0.6,La Niña,-0.840717316,1.233333333,-0.692638079,-0.819778442,-0.18834305,-1,1,0,
1/1/2001,25.715738,1,1,26.448738,-0.7329998,0.8,1.8,1.1,0.5,0.866025404,-1.024723,-0.83638,-0.6610489,0,-0.7,La Niña,-0.864700953,1.2,-0.703371048,-0.732999802,0.29172325,0.2,1,0,-7.2663956
2/1/2001,26.09734,1.7,2,26.640648,-0.54330826,1,0.8,1.8,0.866025404,0.5,-0.7329998,-1.024723,-0.83638,0,-0.7,La Niña,-0.767010371,1.166666667,-0.718669573,-0.923624039,0.18969154,0.7,1,0,
3/1/2001,26.79964,0.9,3,27.137852,-0.33821106,1.7,1,0.8,1,6.12E-17,-0.54330826,-0.7329998,-1.024723,0,-1.7,La Niña,-0.53817304,1.2,-0.689445178,-0.304389954,0.2050972,-0.8,0,0,
4/1/2001,27.196875,0.2,4,27.688173,-0.49129868,0.9,1.7,1,0.866025404,-0.5,-0.33821106,-0.54330826,-0.7329998,0,-0.5,La Niña,-0.457605998,0.933333333,-0.661153475,-0.098259735,-0.15308762,-0.7,0,0,-2.2569723
5/1/2001,27.3777,-0.5,5,27.753109,-0.37540817,0.2,0.9,1.7,0.5,-0.866025404,-0.49129868,-0.33821106,-0.54330826,1,-0.4,Neutral,-0.401639303,0.2,-0.584324837,0.187704086,0.1158905,-0.7,0,0,
6/1/2001,27.515863,0.3,6,27.59718,-0.081315994,-0.5,0.2,0.9,1.22E-16,-1,-0.37540817,-0.49129868,-0.33821106,1,-0.3,Neutral,-0.316007614,-7.40E-17,-0.427090327,-0.024394798,0.29409218,0.8,0,1,
7/1/2001,27.153969,-0.2,7,27.18561,-0.031641006,0.3,-0.5,0.2,-0.5,-0.866025404,-0.081315994,-0.37540817,-0.49129868,1,-0.3,Neutral,-0.162788391,-0.133333333,-0.310197194,0.006328201,0.049674988,-0.5,0,1,2.6520443
8/1/2001,26.754025,-0.4,8,26.803362,-0.049337387,-0.2,0.3,-0.5,-0.866025404,-0.5,-0.031641006,-0.081315994,-0.37540817,1,-0.1,Neutral,-0.054098129,-0.1,-0.227868716,0.019734955,-0.01769638,-0.2,0,1,
9/1/2001,26.505165,0.2,9,26.689117,-0.18395233,-0.4,-0.2,0.3,-1,-1.84E-16,-0.049337387,-0.031641006,-0.081315994,1,-0.1,Neutral,-0.088310242,-0.133333333,-0.202158928,-0.036790466,-0.13461494,0.6,0,0,
10/1/2001,26.444715,0,10,26.646967,-0.20225143,0.2,-0.4,-0.2,-0.866025404,0.5,-0.18395233,-0.049337387,-0.031641006,1,-0.1,Neutral,-0.145180384,-0.066666667,-0.153984388,0,-0.018299103,-0.2,0,0,3.9008613
11/1/2001,26.267399,0.7,11,26.667572,-0.4001732,0,0.2,-0.4,-0.5,0.866025404,-0.20225143,-0.18395233,-0.049337387,1,-0.2,Neutral,-0.262125651,0.3,-0.15811189,-0.280121231,-0.19792175,0.7,0,0,
12/1/2001,26.041515,-0.8,12,26.522655,-0.48114014,0.7,0,0.2,-2.45E-16,1,-0.4001732,-0.20225143,-0.18395233,1,-0.3,Neutral,-0.361188253,-0.033333333,-0.224749247,0.384912109,-0.08096695,-1.5,1,0,
1/1/2002,26.312809,0.4,1,26.448738,-0.13592911,-0.8,0.7,0,0.5,0.866025404,-0.48114014,-0.4001732,-0.20225143,1,-0.3,Neutral,-0.339080811,0.1,-0.242130597,-0.054371643,0.34521103,1.2,1,0,5.2266097
2/1/2002,26.725523,1.1,2,26.640648,0.08487511,0.4,-0.8,0.7,0.866025404,0.5,-0.13592911,-0.48114014,-0.4001732,1,-0.3,Neutral,-0.177398046,0.233333333,-0.219761848,0.093362617,0.22080421,0.7,1,0,
3/1/2002,27.126617,-0.2,3,27.137852,-0.011234283,1.1,0.4,-0.8,1,6.12E-17,0.08487511,-0.13592911,-0.48114014,0,-0.7,La Niña,-0.020762761,0.433333333,-0.190975507,0.002246857,-0.09610939,-1.3,0,0,
4/1/2002,27.810688,-0.1,4,27.688173,0.122514725,-0.2,1.1,0.4,0.866025404,-0.5,-0.011234283,0.08487511,-0.13592911,1,0,Neutral,0.065385183,0.266666667,-0.136847814,-0.012251472,0.13374901,0.1,0,0,5.737588
5/1/2002,28.055035,-0.8,5,27.753109,0.30192566,-0.1,-0.2,1.1,0.5,-0.866025404,0.122514725,-0.011234283,0.08487511,1,0.1,Neutral,0.137735367,-0.366666667,-0.01983134,-0.241540527,0.17941093,-0.7,0,0,
6/1/2002,28.300322,-0.2,6,27.59718,0.70314217,-0.8,-0.1,-0.2,1.22E-16,-1,0.30192566,0.122514725,-0.011234283,1,0.2,Neutral,0.37586085,-0.366666667,0.177549044,-0.140628433,0.4012165,0.6,0,1,
7/1/2002,27.853888,-0.5,7,27.18561,0.66827774,-0.2,-0.8,-0.1,-0.5,-0.866025404,0.70314217,0.30192566,0.122514725,1,0.4,Neutral,0.557781855,-0.5,0.311583519,-0.33413887,-0.034864426,-0.3,0,1,15.135675
8/1/2002,27.539438,-1,8,26.803362,0.73607635,-0.5,-0.2,-0.8,-0.866025404,-0.5,0.66827774,0.70314217,0.30192566,2,0.7,El Niño,0.702498754,-0.566666667,0.42011706,-0.736076355,0.067798615,-0.5,0,1,
9/1/2002,27.58399,-0.6,9,26.689117,0.89487267,-1,-0.5,-0.2,-1,-1.84E-16,0.73607635,0.66827774,0.70314217,2,0.8,El Niño,0.76640892,-0.7,0.571134885,-0.536923599,0.15879631,0.4,0,0,
10/1/2002,27.767712,-0.4,10,26.646967,1.1207447,-0.6,-1,-0.5,-0.866025404,0.5,0.89487267,0.73607635,0.66827774,2,0.9,El Niño,0.917231242,-0.666666667,0.737506549,-0.448297882,0.22587204,0.2,0,0,20.35061
11/1/2002,28.019457,-0.5,11,26.667572,1.3518848,-0.4,-0.6,-1,-0.5,0.866025404,1.1207447,0.89487267,0.73607635,2,1,El Niño,1.122500738,-0.5,0.912499746,-0.675942421,0.23114014,-0.1,0,0,
12/1/2002,27.917383,-1.1,12,26.522655,1.3947277,-0.5,-0.4,-0.6,-2.45E-16,1,1.3518848,1.1207447,0.89487267,2,1.2,El Niño,1.289119085,-0.666666667,1.027764002,-1.534200478,0.042842865,-0.6,1,0,
1/1/2003,27.398106,-0.2,1,26.448738,0.9493675,-1.1,-0.5,-0.4,0.5,0.866025404,1.3947277,1.3518848,1.1207447,2,1.1,El Niño,1.231993357,-0.6,1.0746123,-0.189873505,-0.44536018,0.9,1,0,4.9775558
2/1/2003,27.33159,-0.7,2,26.640648,0.69094276,-0.2,-1.1,-0.5,0.866025404,0.5,0.9493675,1.3947277,1.3518848,2,1.1,El Niño,1.011679331,-0.666666667,1.067090034,-0.483659935,-0.25842476,-0.5,1,0,
3/1/2003,27.695711,-0.3,3,27.137852,0.5578594,-0.7,-0.2,-1.1,1,6.12E-17,0.69094276,0.9493675,1.3947277,1,-0.1,Neutral,0.732723236,-0.4,1.01092116,-0.167357826,-0.13308334,0.4,0,0,
4/1/2003,27.622831,-0.1,4,27.688173,-0.06534195,-0.3,-0.7,-0.2,0.866025404,-0.5,0.5578594,0.69094276,0.9493675,2,0.6,El Niño,0.394486745,-0.366666667,0.813240051,0.006534195,-0.6232014,0.2,0,0,2.647465
5/1/2003,27.217096,-0.3,5,27.753109,-0.53601265,-0.1,-0.3,-0.7,0.5,-0.866025404,-0.06534195,0.5578594,0.69094276,1,0.4,Neutral,-0.014498393,-0.233333333,0.498590469,0.160803795,-0.4706707,-0.2,0,0,
6/1/2003,27.311655,-0.6,6,27.59718,-0.28552437,-0.3,-0.1,-0.3,1.22E-16,-1,-0.53601265,-0.06534195,0.5578594,1,0,Neutral,-0.295626322,-0.333333333,0.218548457,0.171314621,0.25048828,-0.3,0,1,
7/1/2003,27.29063,0.3,7,27.18561,0.10502052,-0.6,-0.3,-0.1,-0.5,-0.866025404,-0.28552437,-0.53601265,-0.06534195,1,-0.3,Neutral,-0.238838832,-0.2,0.077823957,0.031506157,0.3905449,0.9,0,1,0.9843797
8/1/2003,26.867714,0.1,8,26.803362,0.064352036,0.3,-0.6,-0.3,-0.866025404,-0.5,0.10502052,-0.28552437,-0.53601265,1,-0.2,Neutral,-0.03871727,-0.066666667,-0.026607831,0.006435204,-0.040668488,-0.2,0,1,
9/1/2003,26.898735,-0.1,9,26.689117,0.20961761,0.1,0.3,-0.6,-1,-1.84E-16,0.064352036,0.10502052,-0.28552437,1,0.1,Neutral,0.126330058,0.1,-0.084648132,-0.020961761,0.14526558,-0.2,0,0,
10/1/2003,27.133411,0,10,26.646967,0.48644447,-0.1,0.1,0.3,-0.866025404,0.5,0.20961761,0.064352036,0.10502052,1,0.2,Neutral,0.253471375,-2.78E-17,0.007316271,0,0.27682686,0.1,0,0,6.64758
11/1/2003,26.970577,-0.3,11,26.667572,0.30300522,0,-0.1,0.1,-0.5,0.866025404,0.48644447,0.20961761,0.064352036,1,0.3,Neutral,0.333022436,-0.133333333,0.147152583,-0.090901566,-0.18343925,-0.3,0,0,
12/1/2003,26.925737,1.1,12,26.522655,0.4030819,-0.3,0,-0.1,-2.45E-16,1,0.30300522,0.48644447,0.20961761,1,0.3,Neutral,0.397510529,0.266666667,0.261920293,0.443390083,0.100076675,1.4,1,0,
1/1/2004,26.707964,-1.3,1,26.448738,0.25922585,1.1,-0.3,0,0.5,0.866025404,0.4030819,0.30300522,0.48644447,1,0.4,Neutral,0.321770986,-0.166666667,0.28762118,-0.336993599,-0.14385605,-2.4,1,0,1.9176704
2/1/2004,26.837322,1.2,2,26.640648,0.19667435,-1.3,1.1,-0.3,0.866025404,0.5,0.25922585,0.4030819,0.30300522,1,0.4,Neutral,0.286327362,0.333333333,0.309674899,0.236009216,-0.0625515,2.5,1,0,
3/1/2004,26.98745,0.4,3,27.137852,-0.15040207,1.2,-1.3,1.1,1,6.12E-17,0.19667435,0.25922585,0.4030819,2,0.9,El Niño,0.101832708,0.1,0.249671618,-0.060160828,-0.34707642,-0.8,0,0,
4/1/2004,27.722687,-0.9,4,27.688173,0.034513474,0.4,1.2,-1.3,0.866025404,-0.5,-0.15040207,0.19667435,0.25922585,1,0.3,Neutral,0.026928584,0.233333333,0.174349785,-0.031062126,0.18491554,-1.3,0,0,4.325081
5/1/2004,27.918394,1,5,27.753109,0.16528511,-0.9,0.4,1.2,0.5,-0.866025404,0.034513474,-0.15040207,0.19667435,1,0.2,Neutral,0.016465505,0.166666667,0.151396434,0.16528511,0.13077164,1.9,0,0,
6/1/2004,27.657038,-0.8,6,27.59718,0.059858322,1,-0.9,0.4,1.22E-16,-1,0.16528511,0.034513474,-0.15040207,1,0.2,Neutral,0.086552302,-0.233333333,0.094192505,-0.047886658,-0.10542679,-1.8,0,1,
7/1/2004,27.737988,-0.5,7,27.18561,0.5523777,-0.8,1,-0.9,-0.5,-0.866025404,0.059858322,0.16528511,0.034513474,1,0.2,Neutral,0.259173711,-0.1,0.143051147,-0.27618885,0.49251938,0.3,0,1,13.679309
8/1/2004,27.483898,-0.3,8,26.803362,0.68053627,-0.5,-0.8,1,-0.866025404,-0.5,0.5523777,0.059858322,0.16528511,1,0.3,Neutral,0.430924098,-0.533333333,0.223694801,-0.204160881,0.12815857,0.2,0,1,
9/1/2004,27.379519,-0.3,9,26.689117,0.6904011,-0.3,-0.5,-0.8,-1,-1.84E-16,0.68053627,0.5523777,0.059858322,2,0.5,El Niño,0.641105016,-0.366666667,0.363828659,-0.207120323,0.009864807,0,0,0,
10/1/2004,27.34366,-0.1,10,26.646967,0.6966934,-0.3,-0.3,-0.5,-0.866025404,0.5,0.6904011,0.68053627,0.5523777,2,0.6,El Niño,0.689210256,-0.233333333,0.474191984,-0.069669342,0.006292343,0.2,0,0,13.1998205
11/1/2004,27.340008,-0.7,11,26.667572,0.67243576,-0.1,-0.3,-0.3,-0.5,0.866025404,0.6966934,0.6904011,0.68053627,2,0.7,El Niño,0.686510086,-0.366666667,0.558717092,-0.470705032,-0.02425766,-0.6,0,0,
12/1/2004,27.208427,-0.8,12,26.522655,0.68577194,-0.7,-0.1,-0.3,-2.45E-16,1,0.67243576,0.6966934,0.6904011,2,0.7,El Niño,0.684967041,-0.533333333,0.663036029,-0.548617554,0.013336182,-0.1,1,0,
1/1/2005,27.1044,0.3,1,26.448738,0.65566254,-0.8,-0.7,-0.1,0.5,0.866025404,0.68577194,0.67243576,0.6966934,2,0.7,El Niño,0.67129008,-0.4,0.680250168,0.196698761,-0.030109406,1.1,1,0,12.735285
2/1/2005,26.892395,-3.1,2,26.640648,0.25174713,0.3,-0.8,-0.7,0.866025404,0.5,0.65566254,0.68577194,0.67243576,2,0.7,El Niño,0.531060537,-1.2,0.608785311,-0.780416107,-0.4039154,-3.4,1,0,
3/1/2005,27.444082,0.3,3,27.137852,0.30623055,-3.1,0.3,-0.8,1,6.12E-17,0.25174713,0.65566254,0.68577194,1,0.4,Neutral,0.404546738,-0.833333333,0.544756889,0.091869164,0.054483414,3.4,0,0,
4/1/2005,27.905205,-0.6,4,27.688173,0.21703148,0.3,-3.1,0.3,0.866025404,-0.5,0.30623055,0.25174713,0.65566254,2,0.6,El Niño,0.258336385,-1.133333333,0.464813232,-0.130218887,-0.089199066,-0.9,0,0,2.9876378
5/1/2005,28.06798,-0.8,5,27.753109,0.31487083,-0.6,0.3,-3.1,0.5,-0.866025404,0.21703148,0.30623055,0.25174713,1,0.4,Neutral,0.279377619,-0.366666667,0.405219078,-0.251896667,0.097839355,-0.2,0,0,
6/1/2005,27.873375,0.4,6,27.59718,0.27619553,-0.8,-0.6,0.3,1.22E-16,-1,0.31487083,0.21703148,0.30623055,1,0.4,Neutral,0.269365946,-0.333333333,0.336956342,0.11047821,-0.03867531,1.2,0,1,
7/1/2005,27.318422,0.2,7,27.18561,0.1328125,0.4,-0.8,-0.6,-0.5,-0.866025404,0.27619553,0.31487083,0.21703148,1,0.3,Neutral,0.241292953,-0.066666667,0.249814669,0.0265625,-0.14338303,-0.2,0,1,-1.1575906
8/1/2005,26.885601,-0.3,8,26.803362,0.08223915,0.2,0.4,-0.8,-0.866025404,-0.5,0.1328125,0.27619553,0.31487083,1,0.1,Neutral,0.163749059,0.1,0.221563339,-0.024671745,-0.05057335,-0.5,0,1,
9/1/2005,26.573965,0.4,9,26.689117,-0.11515236,-0.3,0.2,0.4,-1,-1.84E-16,0.08223915,0.1328125,0.27619553,1,-0.1,Neutral,0.033299764,0.1,0.151332855,-0.046060944,-0.19739151,0.7,0,0,
10/1/2005,26.626144,1.2,10,26.646967,-0.020822525,0.4,-0.3,0.2,-0.866025404,0.5,-0.11515236,0.08223915,0.1328125,1,-0.1,Neutral,-0.017911911,0.433333333,0.111690521,-0.02498703,0.094329834,0.8,0,0,-4.5020275
11/1/2005,26.202963,-0.2,11,26.667572,-0.46460915,1.2,0.4,-0.3,-0.5,0.866025404,-0.020822525,-0.11515236,0.08223915,1,-0.1,Neutral,-0.200194677,0.466666667,-0.018222809,0.092921829,-0.44378662,-1.4,0,0,
12/1/2005,25.752497,0,12,26.522655,-0.77015877,-0.2,1.2,0.4,-2.45E-16,1,-0.46460915,-0.020822525,-0.11515236,1,-0.3,Neutral,-0.418530146,0.333333333,-0.192615191,0,-0.30554962,0.2,1,0,
1/1/2006,25.542952,1.7,1,26.448738,-0.9057865,0,-0.2,1.2,0.5,0.866025404,-0.77015877,-0.46460915,-0.020822525,0,-0.8,La Niña,-0.713518143,0.5,-0.365715027,-1.539837074,-0.13562775,1.7,1,0,-6.4836984
2/1/2006,25.980654,0.1,2,26.640648,-0.6599941,1.7,0,-0.2,0.866025404,0.5,-0.9057865,-0.77015877,-0.46460915,0,-0.8,La Niña,-0.778646469,0.6,-0.489420573,-0.065999413,0.24579239,-1.6,1,0,
3/1/2006,26.483982,1.8,3,27.137852,-0.6538696,0.1,1.7,0,1,6.12E-17,-0.6599941,-0.9057865,-0.77015877,2,0.6,El Niño,-0.739883423,1.2,-0.579206785,-1.176965332,0.006124497,1.7,0,0,
4/1/2006,27.487402,1.1,4,27.688173,-0.20077133,1.8,0.1,1.7,0.866025404,-0.5,-0.6538696,-0.6599941,-0.9057865,0,-0.8,La Niña,-0.504878362,1,-0.609198252,-0.220848465,0.4530983,-0.7,0,0,3.343513
5/1/2006,27.781494,-0.5,5,27.753109,0.028385162,1.1,1.8,0.1,0.5,-0.866025404,-0.20077133,-0.6538696,-0.6599941,0,-0.6,La Niña,-0.275418599,0.8,-0.527032534,-0.014192581,0.2291565,-1.6,0,0,
6/1/2006,27.762972,-0.2,6,27.59718,0.16579247,-0.5,1.1,1.8,1.22E-16,-1,0.028385162,-0.20077133,-0.6538696,1,-0.4,Neutral,-0.002197901,0.133333333,-0.371040662,-0.033158493,0.1374073,0.3,0,1,
7/1/2006,27.237938,-0.6,7,27.18561,0.05232811,-0.2,-0.5,1.1,-0.5,-0.866025404,0.16579247,0.028385162,-0.20077133,1,-0.1,Neutral,0.082168579,-0.433333333,-0.211354891,-0.031396866,-0.113464355,-0.4,0,1,9.849266
8/1/2006,27.195892,-1,8,26.803362,0.39253044,-0.6,-0.2,-0.5,-0.866025404,-0.5,0.05232811,0.16579247,0.028385162,1,0,Neutral,0.203550339,-0.6,-0.03593413,-0.392530441,0.34020233,-0.4,0,1,
9/1/2006,27.248333,-0.6,9,26.689117,0.55921555,-1,-0.6,-0.2,-1,-1.84E-16,0.39253044,0.05232811,0.16579247,1,0.1,Neutral,0.334691366,-0.733333333,0.166246732,-0.335529327,0.1666851,0.4,0,0,
10/1/2006,27.360157,-1.3,10,26.646967,0.7131901,-0.6,-1,-0.6,-0.866025404,0.5,0.55921555,0.39253044,0.05232811,1,0.3,Neutral,0.554978689,-0.966666667,0.318573634,-0.927147102,0.15397453,-0.7,0,0,10.653916
11/1/2006,27.620266,0.1,11,26.667572,0.95269394,-1.3,-0.6,-1,-0.5,0.866025404,0.7131901,0.55921555,0.39253044,2,0.5,El Niño,0.741699855,-0.6,0.472625097,0.095269394,0.23950386,1.4,0,0,
12/1/2006,27.707714,-0.3,12,26.522655,1.1850586,0.1,-1.3,-0.6,-2.45E-16,1,0.95269394,0.7131901,0.55921555,2,0.8,El Niño,0.950314204,-0.5,0.642502785,-0.355517578,0.23236465,-0.4,1,0,
1/1/2007,27.258278,-0.8,1,26.448738,0.8095398,-0.3,0.1,-1.3,0.5,0.866025404,1.1850586,0.95269394,0.7131901,2,0.9,El Niño,0.982430776,-0.333333333,0.768704732,-0.647631836,-0.3755188,-0.5,1,0,-4.862069
2/1/2007,26.753515,-0.1,2,26.640648,0.112867355,-0.8,-0.3,0.1,0.866025404,0.5,0.8095398,1.1850586,0.95269394,2,0.9,El Niño,0.702488581,-0.4,0.722094218,-0.011286736,-0.69667244,0.7,1,0,
3/1/2007,27.091446,0.2,3,27.137852,-0.046405792,-0.1,-0.8,-0.3,1,6.12E-17,0.112867355,0.8095398,1.1850586,0,-0.9,La Niña,0.292000453,-0.233333333,0.621157328,-0.009281158,-0.15927315,0.3,0,0,
4/1/2007,27.65791,-0.1,4,27.688173,-0.0302639,0.2,-0.1,-0.8,0.866025404,-0.5,-0.046405792,0.112867355,0.8095398,1,0.2,Neutral,0.012065887,0,0.497248332,0.00302639,0.016141891,-0.3,0,0,-7.2721715
5/1/2007,27.397524,-0.1,5,27.753109,-0.3555851,-0.1,0.2,-0.1,0.5,-0.866025404,-0.0302639,-0.046405792,0.112867355,1,-0.1,Neutral,-0.14408493,0,0.279201825,0.03555851,-0.3253212,0,0,0,
6/1/2007,27.525259,0.5,6,27.59718,-0.071920395,-0.1,-0.1,0.2,1.22E-16,-1,-0.3555851,-0.0302639,-0.046405792,1,-0.3,Neutral,-0.152589798,0.1,0.069705327,-0.035960197,0.2836647,0.6,0,1,
7/1/2007,26.809544,-0.3,7,27.18561,-0.3760662,0.5,-0.1,-0.1,-0.5,-0.866025404,-0.071920395,-0.3555851,-0.0302639,1,-0.4,Neutral,-0.267857234,0.033333333,-0.127895673,0.112819862,-0.3041458,-0.8,0,1,-8.311967
8/1/2007,26.23422,0.4,8,26.803362,-0.5691414,-0.3,0.5,-0.1,-0.866025404,-0.5,-0.3760662,-0.071920395,-0.3555851,0,-0.5,La Niña,-0.339042664,0.2,-0.241563797,-0.227656555,-0.19307518,0.7,0,1,
9/1/2007,25.802532,0.2,9,26.689117,-0.88658524,0.4,-0.3,0.5,-1,-1.84E-16,-0.5691414,-0.3760662,-0.071920395,0,-0.6,La Niña,-0.61059761,0.1,-0.381593704,-0.177317047,-0.31744385,-0.2,0,0,
10/1/2007,25.472324,0.7,10,26.646967,-1.1746426,0.2,0.4,-0.3,-0.866025404,0.5,-0.88658524,-0.5691414,-0.3760662,0,-0.8,La Niña,-0.876789729,0.433333333,-0.572323481,-0.822249794,-0.28805733,0.5,0,0,-13.753047
11/1/2007,25.297989,0.9,11,26.667572,-1.3695831,0.7,0.2,0.4,-0.5,0.866025404,-1.1746426,-0.88658524,-0.5691414,0,-1.1,La Niña,-1.143603643,0.6,-0.741323153,-1.232624817,-0.19494057,0.2,0,0,
12/1/2007,25.365309,1.7,12,26.522655,-1.1573467,0.9,0.7,0.2,-2.45E-16,1,-1.3695831,-1.1746426,-0.88658524,0,-1.3,La Niña,-1.233857473,1.1,-0.922227542,-1.967489433,0.2122364,0.8,1,0,
1/1/2008,24.872309,1.8,1,26.448738,-1.5764294,1.7,0.9,0.7,0.5,0.866025404,-1.1573467,-1.3695831,-1.1746426,0,-1.6,La Niña,-1.367786407,1.466666667,-1.122288068,-2.837572861,-0.41908264,0.1,1,0,-14.950736
2/1/2008,25.13656,2.6,2,26.640648,-1.5040874,1.8,1.7,0.9,0.866025404,0.5,-1.5764294,-1.1573467,-1.3695831,0,-1.6,La Niña,-1.41262118,2.033333333,-1.278112411,-3.910627365,0.07234192,0.8,1,0,
3/1/2008,26.237165,1.4,3,27.137852,-0.90068626,2.6,1.8,1.7,1,6.12E-17,-1.5040874,-1.5764294,-1.1573467,2,0.7,El Niño,-1.327067693,1.933333333,-1.280462583,-1.26096077,0.6034012,-1.2,0,0,
4/1/2008,26.913757,0.7,4,27.688173,-0.77441597,1.4,2.6,1.8,0.866025404,-0.5,-0.90068626,-1.5040874,-1.5764294,0,-1.5,La Niña,-1.059729894,1.566666667,-1.213758151,-0.542091179,0.1262703,-0.7,0,0,-7.3103595
5/1/2008,27.149147,-0.1,5,27.753109,-0.60396194,0.7,1.4,2.6,0.5,-0.866025404,-0.77441597,-0.90068626,-1.5040874,0,-1.3,La Niña,-0.759688059,0.666666667,-1.08615462,0.060396194,0.17045403,-0.8,0,0,
6/1/2008,27.022366,0.6,6,27.59718,-0.57481384,-0.1,0.7,1.4,1.22E-16,-1,-0.60396194,-0.77441597,-0.90068626,0,-1,La Niña,-0.651063919,0.4,-0.989065806,-0.344888306,0.029148102,0.7,0,1,
7/1/2008,26.985565,0.3,7,27.18561,-0.20004463,0.6,-0.1,0.7,-0.5,-0.866025404,-0.57481384,-0.60396194,-0.77441597,0,-0.8,La Niña,-0.459606806,0.266666667,-0.75966835,-0.06001339,0.3747692,-0.3,0,1,-8.671422
8/1/2008,26.771437,1,8,26.803362,-0.0319252,0.3,0.6,-0.1,-0.866025404,-0.5,-0.20004463,-0.57481384,-0.60396194,0,-0.6,La Niña,-0.268927892,0.633333333,-0.514307976,-0.031925201,0.16811943,0.7,0,1,
9/1/2008,26.448051,1.2,9,26.689117,-0.24106598,1,0.3,0.6,-1,-1.84E-16,-0.0319252,-0.20004463,-0.57481384,1,-0.4,Neutral,-0.157678604,0.833333333,-0.404371262,-0.289279175,-0.20914078,0.2,0,0,
10/1/2008,26.496359,1.3,10,26.646967,-0.15060806,1.2,1,0.3,-0.866025404,0.5,-0.24106598,-0.0319252,-0.20004463,1,-0.2,Neutral,-0.141199748,1.166666667,-0.300403277,-0.195790482,0.090457916,0.1,0,0,-10.837484
11/1/2008,26.406784,1.3,11,26.667572,-0.26078796,1.3,1.2,1,-0.5,0.866025404,-0.15060806,-0.24106598,-0.0319252,1,-0.2,Neutral,-0.217487335,1.266666667,-0.243207614,-0.339024353,-0.1101799,0,0,0,
12/1/2008,25.735645,1.4,12,26.522655,-0.7870102,1.3,1.3,1.2,-2.45E-16,1,-0.26078796,-0.15060806,-0.24106598,1,-0.4,Neutral,-0.39946874,1.333333333,-0.278573672,-1.10181427,-0.5262222,0.1,1,0,
1/1/2009,25.677258,1.1,1,26.448738,-0.77148056,1.4,1.3,1.3,0.5,0.866025404,-0.7870102,-0.26078796,-0.15060806,0,-0.7,La Niña,-0.606426239,1.266666667,-0.373812993,-0.848628616,0.015529633,-0.3,1,0,-8.498043
